Timestamp,How many pull requests have you reviewed on GitHub the last year?,"When giving a pull request its **first review**, how influential is each aspect for your impression? [Size (number of commits or changed files / lines)]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether a specific GitHub issue is fixed]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether a feature is added]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether there is a conflict]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Presence of labels]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Status of the submitter in this repository]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Your past interaction with the submitter]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Status of the most recent Continuous Integration build]","When giving a pull request its **first review**, how influential is each aspect for your impression? [History of the submitter's previous pull requests]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Attitude expressed by the submitter]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Presence of tests in the pull request]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Presence of source code comments / documentation]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Code complexity]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Compliance to repository standards]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Whether a milestone is contributed towards]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Clear language in the title / description]","When giving a pull request its **first review**, how influential is each aspect for your impression? [Clear language in the commit messages]","If you can think of additional aspects you value, please describe them and their influence.",How often do you use each action to improve the chances of a pull request being merged? [I add the pull request to a milestone if it contributes towards it],How often do you use each action to improve the chances of a pull request being merged? [I tag the pull request with labels],How often do you use each action to improve the chances of a pull request being merged? [I adjust the language in my feedback to not offend the submitter],How often do you use each action to improve the chances of a pull request being merged? [I ask the submitter to motivate their decisions in the pull request],How often do you use each action to improve the chances of a pull request being merged? [I provide specific feedback on lines of code],How often do you use each action to improve the chances of a pull request being merged? [I @-mention other users to review this pull request],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to follow repository conventions],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to add tests],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to fix a flaw in the code],How often do you use each action to improve the chances of a pull request being merged? [I ask submitters to add source code comments / documentation],How often do you use each action to improve the chances of a pull request being merged? [I tell submitters their pull request will be merged if my feedback is addressed],How often do you use each action to improve the chances of a pull request being merged? [I assign reviewers to the pull request],"If you can think of additional ways you respond, please describe them and how often you use them.",How influential is each aspect when making your **final decision** on a pull request? [Size (number of commits or changed files / lines)],How influential is each aspect when making your **final decision** on a pull request? [Whether a specific GitHub issue is fixed],How influential is each aspect when making your **final decision** on a pull request? [Whether a feature is added],How influential is each aspect when making your **final decision** on a pull request? [Whether there is a conflict],How influential is each aspect when making your **final decision** on a pull request? [Presence of labels],How influential is each aspect when making your **final decision** on a pull request? [Status of the submitter in this repository],How influential is each aspect when making your **final decision** on a pull request? [Your past interaction with the submitter],How influential is each aspect when making your **final decision** on a pull request? [Amount of discussion in the thread],How influential is each aspect when making your **final decision** on a pull request? [Number of code review comments],How influential is each aspect when making your **final decision** on a pull request? [Status of the most recent Continuous Integration build],How influential is each aspect when making your **final decision** on a pull request? [History of the submitter's previous pull requests],How influential is each aspect when making your **final decision** on a pull request? [Attitude expressed by the submitter],How influential is each aspect when making your **final decision** on a pull request? [Presence of tests in the pull request],How influential is each aspect when making your **final decision** on a pull request? [Presence of source code comments / documentation],How influential is each aspect when making your **final decision** on a pull request? [Code complexity],How influential is each aspect when making your **final decision** on a pull request? [Compliance to repository standards],How influential is each aspect when making your **final decision** on a pull request? [Whether a milestone is contributed towards],How influential is each aspect when making your **final decision** on a pull request? [States of the code reviews by other users],How influential is each aspect when making your **final decision** on a pull request? [Clear language in the title / description],How influential is each aspect when making your **final decision** on a pull request? [Clear language in the commit messages],How influential is each aspect when making your **final decision** on a pull request? [Responsiveness of the submitter],"If you can think of additional aspects you value, please describe them and their influence.",How many pull requests have you submitted on GitHub the last year?,"When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I reference an issue in the title or description]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I add the pull request to a milestone if it contributes towards it]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I tag the pull request with labels]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I notify reviewers using the @-mention tag]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I give a clear title and description]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I communicate why my pull request is valuable]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I make sure that coding conventions are followed]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I follow the submission guidelines of this repository]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I add tests]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I add source code comments / documentation]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I reference other pull requests]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I check for competing pull requests]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I run tests locally]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I ask for advice]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I assign reviewers to the pull request]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I make sure the Continuous Integration build succeeds]","When preparing a pull request for its first review, how often do you use each action to increase your chances of having it merged? [I include emojis in the title or description]","If you can think of additional ways you prepare, please describe them and how often you use them.","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I adjust the language in my feedback to not offend the reviewer]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I ask the reviewer to elaborate]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I assure the reviewer that nothing is wrong with my pull request]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I clarify / elaborate my intent with the pull request]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits that fix a flaw in my pull request]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits to comply better with coding conventions]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits that add tests]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I try to respond quickly to the reviewer]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I describe why my pull request is preferable over competing ones]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I make additional commits that add source code comments / documentation]","When responding to feedback on your pull request, how often do you use each action to increase your chances of having it merged? [I ask for advice]","If you can think of additional ways you respond, please describe them and how often you use them.",What is the current focus of your software engineering career?,How long have you been working professionally in computer science?,What is your computer science domain?,What is your highest degree in computer science?,Have you researched the topic of pull requests on GitHub?
13/04/2022 14:37:30,1-10 (<1 pull request per month on average),Not sure,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,,Very important,Very important,Important,Very important,Very important,Very important,Very important,,Very often,Often,Occasionally,Not sure,Very often,Very often,Occasionally,Very often,Very often,Rarely,Rarely,Very often,,Not sure,Very important,Very important,Very important,Important,Matters somewhat,Not sure,Very important,Very important,Not sure,Very important,Very important,Very important,Very important,Important,Very important,Very important,Matters somewhat,Very important,Very important,Matters somewhat,,1-10 (<1 pull request per month on average),Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,,Industry,1-4 years,"Machine Learning / Artifical Intelligence, Programming Languages / Compilers, Software Engineering",Bachelor,No
13/04/2022 14:53:42,11-30 (~1 pull request every two weeks on average),Insignificant,Very important,Important,Very important,Insignificant,Important,Important,Very important,Insignificant,Important,Very important,Very important,Insignificant,Very important,Insignificant,Matters somewhat,Matters somewhat,,Rarely,Often,Occasionally,Not sure,Occasionally,Occasionally,Often,Often,Occasionally,Often,Often,Occasionally,,Insignificant,Insignificant,Insignificant,Very important,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Very important,Insignificant,Important,Very important,Very important,Insignificant,Very important,Insignificant,Very important,Matters somewhat,Matters somewhat,Insignificant,,>50 (>1 pull request per week on average),Rarely,Rarely,Rarely,Rarely,Often,Occasionally,Very often,Very often,Very often,Very often,Occasionally,Rarely,Often,Occasionally,Rarely,Very often,Rarely,,Rarely,Occasionally,Rarely,Occasionally,Very often,Often,Often,Often,Rarely,Very often,Occasionally,,Industry,10 years or more,"Databases, Software Engineering, Web, IoT/Firmware",Master,Yes
13/04/2022 15:06:31,1-10 (<1 pull request per month on average),Matters somewhat,Very important,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Very important,Matters somewhat,Important,Matters somewhat,Very important,Insignificant,Important,Important,Very important,Important,,Often,Occasionally,Often,Rarely,Very often,Occasionally,Often,Often,Often,Often,Often,Occasionally,,Insignificant,Very important,Very important,Important,Matters somewhat,Important,Insignificant,Important,Matters somewhat,Very important,Insignificant,Matters somewhat,Important,Very important,Matters somewhat,Important,Very important,Important,Very important,Important,Important,,1-10 (<1 pull request per month on average),Very often,Very often,Rarely,Rarely,Very often,Occasionally,Very often,Very often,Occasionally,Often,Rarely,Often,Occasionally,Occasionally,Often,Very often,Rarely,,Very often,Often,Often,Very often,Very often,Often,Often,Very often,Very often,Often,Often,,Both,1-4 years,"Databases, Software Engineering, Web",Bachelor,Yes
13/04/2022 15:14:25,1-10 (<1 pull request per month on average),Important,Important,Very important,Very important,Important,Important,Insignificant,Important,Matters somewhat,Very important,Important,Important,Important,Important,Important,Important,Important,,Often,Very often,Often,Often,Often,Very often,Often,Occasionally,Often,Often,Often,Very often,,Very important,Very important,Very important,Very important,Important,Important,Matters somewhat,Important,Important,Matters somewhat,Matters somewhat,Important,Important,Important,Very important,Important,Matters somewhat,Important,Important,Important,Important,,>50 (>1 pull request per week on average),Very often,Very often,Very often,Very often,Often,Very often,Very often,Very often,Often,Very often,Often,Often,Often,Often,Often,Very often,Occasionally,,Often,Very often,Very often,Often,Very often,Very often,Often,Often,Very often,Very often,Often,,None,5-9 years,"Graphics or Visualization, Software Engineering, Web",Bachelor,No
13/04/2022 15:18:56,>50 (>1 pull request per week on average),Insignificant,Matters somewhat,Very important,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Insignificant,Important,Very important,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Very important,,Occasionally,Occasionally,Very often,Rarely,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Occasionally,"I download the PR to test the change for myself (e.g. benchmarks, or to test an issue that can't be tested in unit tests)",Important,Matters somewhat,Insignificant,Important,Insignificant,Insignificant,Matters somewhat,Important,Insignificant,Very important,Insignificant,Important,Very important,Very important,Important,Very important,Insignificant,Very important,Very important,Matters somewhat,Very important,,>50 (>1 pull request per week on average),Very often,Occasionally,Occasionally,Occasionally,Very often,Very often,Very often,Very often,Very often,Very often,Occasionally,Rarely,Very often,Occasionally,Often,Very often,Rarely,,Very often,Often,Rarely,Very often,Very often,Very often,Very often,Very often,Occasionally,Very often,Often,,Industry,5-9 years,Software Engineering,Bachelor,No
13/04/2022 15:22:54,1-10 (<1 pull request per month on average),Matters somewhat,Important,Important,Very important,Not sure,Insignificant,Insignificant,Not sure,Insignificant,Matters somewhat,Important,Important,Important,Important,Insignificant,Important,Important,,Occasionally,Very often,Very often,Often,Occasionally,Occasionally,Occasionally,Often,Often,Very often,Rarely,Rarely,,Insignificant,Important,Important,Very important,Important,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Very important,Insignificant,Important,Important,Important,Insignificant,Very important,Insignificant,Very important,Very important,Important,Very important,,11-30 (~1 pull request every two weeks on average),Very often,Rarely,Occasionally,Occasionally,Very often,Often,Very often,Very often,Very often,Very often,Often,Very often,Often,Often,Rarely,Very often,Rarely,,Often,Very often,Often,Very often,Very often,Very often,Very often,Very often,Often,Often,Often,,Academia,1-4 years,"Machine Learning / Artifical Intelligence, Programming Languages / Compilers",None,No
13/04/2022 15:23:59,>50 (>1 pull request per week on average),Important,Very important,Matters somewhat,Important,Insignificant,Matters somewhat,Matters somewhat,Important,Matters somewhat,Matters somewhat,Matters somewhat,Important,Important,Important,Insignificant,Important,Matters somewhat,,Often,Often,Occasionally,Often,Often,Often,Occasionally,Occasionally,Occasionally,Often,Rarely,Occasionally,,Important,Important,Important,Important,Insignificant,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Important,Matters somewhat,Matters somewhat,Matters somewhat,Important,Important,Matters somewhat,Insignificant,Important,Very important,Matters somewhat,Matters somewhat,,>50 (>1 pull request per week on average),Very often,Often,Often,Often,Very often,Very often,Very often,Often,Occasionally,Very often,Very often,Occasionally,Occasionally,Often,Often,Very often,Rarely,,Rarely,Occasionally,Rarely,Often,Often,Very often,Occasionally,Often,Rarely,Often,Often,,Industry,5-9 years,"Software Engineering, Web",Bachelor,No
13/04/2022 15:47:29,11-30 (~1 pull request every two weeks on average),Important,Important,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Important,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,,Occasionally,Occasionally,Rarely,Occasionally,Occasionally,Rarely,Rarely,Not sure,Occasionally,Rarely,Rarely,Not sure,,Insignificant,Matters somewhat,Matters somewhat,Important,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Insignificant,Insignificant,Insignificant,Important,Insignificant,Important,Insignificant,Matters somewhat,Matters somewhat,Important,,11-30 (~1 pull request every two weeks on average),Very often,Occasionally,Occasionally,Not sure,Very often,Very often,Very often,Very often,Often,Very often,Occasionally,Occasionally,Very often,Very often,Rarely,Very often,Not sure,,Occasionally,Very often,Very often,Very often,Very often,Very often,Occasionally,Often,Very often,Very often,Occasionally,,Academia,5-9 years,"Programming Languages / Compilers, Software Engineering",Bachelor,Yes
13/04/2022 15:50:56,1-10 (<1 pull request per month on average),Matters somewhat,Insignificant,Important,Important,Insignificant,Insignificant,Important,Very important,Insignificant,Matters somewhat,Insignificant,Matters somewhat,,Matters somewhat,Matters somewhat,Very important,Matters somewhat,,Rarely,Rarely,Often,Rarely,Very often,Occasionally,Often,Occasionally,Often,Occasionally,Occasionally,Rarely,,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Insignificant,Insignificant,Matters somewhat,Important,Insignificant,Very important,Insignificant,Matters somewhat,Matters somewhat,Important,Important,Very important,Insignificant,Very important,Important,Matters somewhat,Important,,1-10 (<1 pull request per month on average),Often,Rarely,Rarely,Rarely,Very often,Very often,Very often,Very often,Occasionally,Often,Very often,Very often,Very often,Often,,Very often,Rarely,,Often,Often,Very often,Very often,Very often,Very often,Often,Often,Occasionally,Often,Often,,Industry,5-9 years,Software Engineering,None,No
13/04/2022 15:57:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-30 (~1 pull request every two weeks on average),Very often,Rarely,Rarely,Rarely,Very often,Often,Very often,Often,Often,Occasionally,Often,Very often,Often,Very often,Rarely,Very often,Often,,Often,Rarely,Rarely,Very often,Very often,Very often,Often,Very often,Rarely,Often,Often,"I don't think I've ever encountered a ""competing pull request"", if there's a functional solution then it is a waste of my effort to solve it in a different way.",Industry,10 years or more,"Databases, Graphics or Visualization, Programming Languages / Compilers, Software Engineering, Web",None,No
13/04/2022 16:00:02,>50 (>1 pull request per week on average),Matters somewhat,Insignificant,Insignificant,Matters somewhat,Insignificant,Insignificant,Insignificant,Important,Insignificant,Very important,Very important,Matters somewhat,Very important,Matters somewhat,Insignificant,Very important,Very important,,Very often,Occasionally,Very often,Very often,Very often,Rarely,Often,Often,Often,Occasionally,Often,Occasionally,,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Important,Very important,Matters somewhat,Matters somewhat,Important,Insignificant,Insignificant,Very important,Very important,Matters somewhat,,>50 (>1 pull request per week on average),Very often,Occasionally,Occasionally,Very often,Very often,Occasionally,Very often,Very often,Very often,Very often,Very often,Often,Very often,Rarely,Occasionally,Very often,Rarely,,Very often,Often,Occasionally,Very often,Very often,Very often,Very often,Very often,Occasionally,Very often,Occasionally,,Industry,10 years or more,"Machine Learning / Artifical Intelligence, Software Engineering",Master,No
13/04/2022 16:10:49,>50 (>1 pull request per week on average),Very important,Important,Important,Insignificant,Matters somewhat,Not sure,Matters somewhat,Very important,Matters somewhat,Very important,Important,Matters somewhat,Important,Matters somewhat,Insignificant,Important,Important,Following community guidelines,Not sure,Very often,Often,Often,Very often,Often,Occasionally,Often,Very often,Occasionally,Rarely,Often,,Important,Insignificant,Insignificant,Important,Very important,Not sure,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Matters somewhat,Very important,Important,Matters somewhat,Important,Insignificant,Important,Important,Insignificant,Matters somewhat,,31-50 (~1 pull request per week on average),Very often,Not sure,Often,Occasionally,Very often,Very often,Occasionally,Very often,Very often,Very often,Occasionally,Often,Very often,Occasionally,Very often,Very often,Rarely,I discuss the topic with the maintainer before starting my work,Occasionally,Occasionally,Rarely,Often,Very often,Often,Often,Often,Occasionally,Occasionally,Occasionally,I provide screen captures of any UI changes I might have made,Industry,10 years or more,"Software Engineering, Development Tools and Software Automation",Bachelor,No
13/04/2022 16:19:15,11-30 (~1 pull request every two weeks on average),Insignificant,Important,Important,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,,Rarely,Rarely,Rarely,Occasionally,Often,Rarely,Occasionally,Rarely,Often,Rarely,Occasionally,Rarely,,Insignificant,Matters somewhat,Important,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Important,Matters somewhat,Important,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Important,Matters somewhat,Matters somewhat,Important,,11-30 (~1 pull request every two weeks on average),Very often,Rarely,Rarely,Occasionally,Often,Often,Very often,Often,Often,Often,Rarely,Rarely,Very often,Occasionally,Occasionally,Often,Rarely,,Rarely,Occasionally,Rarely,Occasionally,Often,Occasionally,Very often,Very often,Rarely,Occasionally,Rarely,,Academia,1-4 years,"Programming Languages / Compilers, natural language processing",None,No
13/04/2022 16:22:54,>50 (>1 pull request per week on average),Important,Matters somewhat,Matters somewhat,Insignificant,Not sure,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Very important,Important,Insignificant,Very important,Insignificant,,Very often,Occasionally,Very often,Very often,Often,Very often,Very often,Occasionally,Occasionally,Occasionally,Very often,Very often,,,,,Very important,,,,,,Very important,,,,,,,,,Very important,Insignificant,,,>50 (>1 pull request per week on average),Very often,,Occasionally,Occasionally,Very often,Very often,Very often,Very often,Very often,,Very often,,,Very often,,Very often,,,,,,Very often,,,,Very often,,Very often,,,None,10 years or more,"Programming Languages / Compilers, Software Engineering",Master,Yes
13/04/2022 16:27:08,11-30 (~1 pull request every two weeks on average),Matters somewhat,Matters somewhat,Important,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Very important,Very important,Important,Important,Matters somewhat,Important,Important,,Occasionally,Occasionally,Rarely,Very often,Very often,Often,Often,Occasionally,Very often,Very often,Often,Occasionally,,Important,Important,Matters somewhat,Important,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Insignificant,Very important,Matters somewhat,Matters somewhat,Important,Very important,Important,Very important,Insignificant,Very important,Important,Matters somewhat,Matters somewhat,,11-30 (~1 pull request every two weeks on average),Very often,Occasionally,Occasionally,Often,Very often,Very often,Very often,Very often,Very often,Very often,Very often,Often,Very often,Occasionally,Occasionally,Very often,Rarely,,Rarely,Often,Rarely,Often,Very often,Often,Occasionally,Often,Often,Often,Occasionally,,Industry,5-9 years,"Machine Learning / Artifical Intelligence, Simulations, Software Engineering",Doctorate,No
13/04/2022 16:41:24,31-50 (~1 pull request per week on average),Very important,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Insignificant,Insignificant,Important,Insignificant,Important,Very important,Matters somewhat,Very important,Very important,Matters somewhat,Important,Insignificant,,Rarely,Rarely,Very often,Rarely,Very often,Occasionally,Often,Often,Often,Rarely,Rarely,Often,,Important,Important,Important,Very important,Insignificant,Insignificant,Insignificant,Matters somewhat,Insignificant,Very important,Insignificant,Matters somewhat,Very important,Matters somewhat,Very important,Very important,Important,Important,Insignificant,Insignificant,Matters somewhat,,31-50 (~1 pull request per week on average),Occasionally,Rarely,Rarely,Often,Very often,Very often,Often,Very often,Very often,Often,Occasionally,Rarely,Very often,Often,Very often,Often,Rarely,,Very often,Often,Rarely,Occasionally,Very often,Occasionally,Very often,Very often,Occasionally,Occasionally,Often,,Industry,10 years or more,Software Engineering,Bachelor,No
13/04/2022 16:50:11,>50 (>1 pull request per week on average),Matters somewhat,Matters somewhat,Insignificant,Matters somewhat,Insignificant,Insignificant,Insignificant,Important,Insignificant,Important,Important,Important,Important,Matters somewhat,Insignificant,Matters somewhat,Matters somewhat,I have seen some OSS repos require committer to open an issue to discuss first before filing a PR. (homebrew-core does generally not need that though),Occasionally,Very often,Rarely,Rarely,Very often,Often,Very often,Very often,Often,Occasionally,Often,Rarely,stale action is a good way to keep the PRs still on track.,Important,Insignificant,Matters somewhat,Very important,Important,Matters somewhat,Matters somewhat,Matters somewhat,Insignificant,Very important,Important,Matters somewhat,Very important,Matters somewhat,Important,Very important,Matters somewhat,Matters somewhat,Important,Very important,Matters somewhat,"I know it is not industry std yet, but encrypt the commit and sign-off is something that we are actively pushing. ",>50 (>1 pull request per week on average),Rarely,Rarely,Occasionally,Often,Very often,Very often,Very often,Very often,Often,Often,Often,Rarely,Very often,Occasionally,Occasionally,Very often,Rarely,,Rarely,Occasionally,Rarely,Very often,Often,Very often,Very often,Occasionally,Rarely,Very often,Often,,Industry,10 years or more,"Software Engineering, Web",Master,Yes
13/04/2022 16:52:50,1-10 (<1 pull request per month on average),Very important,Very important,Important,Very important,Matters somewhat,Not sure,Insignificant,Not sure,Not sure,Not sure,Very important,Very important,Very important,Important,Important,Important,Important,,Rarely,Not sure,Not sure,Occasionally,Often,Very often,Often,Occasionally,,Very often,Occasionally,Often,,Important,Important,Important,Important,Insignificant,Not sure,Insignificant,Very important,Matters somewhat,Important,Insignificant,Important,Important,Very important,Very important,Important,Matters somewhat,Important,Important,Very important,Important,,1-10 (<1 pull request per month on average),Often,Occasionally,Occasionally,Very often,Very often,Very often,Often,Very often,Occasionally,Very often,Often,Often,Occasionally,Very often,Rarely,Very often,Rarely,,Not sure,Very often,Not sure,Very often,Very often,Often,Often,Very often,Not sure,Very often,Often,,Industry,10 years or more,Software Engineering,Bachelor,Yes
13/04/2022 16:52:57,31-50 (~1 pull request per week on average),Very important,Matters somewhat,Insignificant,Important,Insignificant,Insignificant,Matters somewhat,Very important,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Important,Very important,Not sure,Very important,Very important,,Occasionally,Rarely,Often,Occasionally,Very often,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Often,Rarely,,Very important,Insignificant,Insignificant,Very important,Insignificant,Insignificant,Important,Matters somewhat,Insignificant,Very important,Matters somewhat,Matters somewhat,Important,Very important,Important,Very important,Insignificant,Very important,Very important,Very important,Matters somewhat,,31-50 (~1 pull request per week on average),Often,Very often,Rarely,Occasionally,Very often,Very often,Very often,Very often,Very often,Very often,Occasionally,Often,Very often,Occasionally,Very often,Very often,Rarely,,Often,Very often,Rarely,Very often,Very often,Very often,Occasionally,Very often,Very often,Very often,Occasionally,,Industry,10 years or more,Embedded realtime,Bachelor,Yes
13/04/2022 16:59:45,>50 (>1 pull request per week on average),Matters somewhat,Insignificant,Insignificant,Matters somewhat,Insignificant,Not sure,Matters somewhat,Matters somewhat,Insignificant,Very important,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Not sure,Very important,Important,,Not sure,Occasionally,Often,Occasionally,Very often,Occasionally,Very often,Occasionally,Very often,Occasionally,Often,Occasionally,,Insignificant,Matters somewhat,Matters somewhat,Very important,Insignificant,Insignificant,Matters somewhat,Matters somewhat,Insignificant,Very important,Matters somewhat,Important,Important,Important,Matters somewhat,Very important,Not sure,Important,Matters somewhat,Matters somewhat,Matters somewhat,,>50 (>1 pull request per week on average),Often,Not sure,Occasionally,Often,Very often,Very often,Very often,Very often,Often,Often,Very often,Very often,Often,Often,Occasionally,Very often,Rarely,,Occasionally,Often,Rarely,Very often,Very often,Very often,Often,Very often,Occasionally,Very often,Often,,None,1-4 years,Software Engineering,None,No
13/04/2022 17:13:49,>50 (>1 pull request per week on average),Important,Very important,Important,Very important,Insignificant,Not sure,Matters somewhat,Important,Insignificant,Matters somewhat,Insignificant,Important,Very important,Important,Matters somewhat,Matters somewhat,Matters somewhat,,Often,Very often,Often,Often,Very often,Occasionally,Often,Rarely,Often,Often,Occasionally,Often,,Matters somewhat,Important,Important,Very important,Insignificant,Insignificant,Insignificant,Insignificant,Insignificant,Very important,Insignificant,Insignificant,Insignificant,Very important,Very important,Very important,Insignificant,Very important,Matters somewhat,Important,Insignificant,,31-50 (~1 pull request per week on average),Very often,Very often,Very often,Occasionally,Very often,Very often,Very often,Very often,Rarely,Very often,Occasionally,Occasionally,Very often,Rarely,Often,Very often,Rarely,,Not sure,Occasionally,Occasionally,Often,Often,Occasionally,Rarely,Often,Not sure,Often,Occasionally,,Industry,1-4 years,Graphics or Visualization,None,No
13/04/2022 17:17:23,11-30 (~1 pull request every two weeks on average),Very important,Important,Important,Very important,Insignificant,Very important,Insignificant,Very important,Important,Very important,Very important,Matters somewhat,Very important,Very important,Matters somewhat,Important,Matters somewhat,,Rarely,Occasionally,Rarely,Often,Very often,Very often,Very often,Often,,Occasionally,Very often,Very often,,Insignificant,Insignificant,Insignificant,Very important,Insignificant,Insignificant,Insignificant,Important,Matters somewhat,Very important,Insignificant,Important,Very important,Insignificant,Insignificant,Very important,Insignificant,Very important,Insignificant,Insignificant,Insignificant,,1-10 (<1 pull request per month on average),Very often,Rarely,Very often,Very often,Often,Often,Very often,Very often,Often,Very often,Very often,Very often,Often,Often,Very often,Very often,Often,,Rarely,Very often,Occasionally,Often,Very often,Very often,Often,Very often,Rarely,Often,Often,,Industry,1-4 years,"Machine Learning / Artifical Intelligence, Programming Languages / Compilers, Security, Software Engineering",Master,No
13/04/2022 17:22:47,>50 (>1 pull request per week on average),Important,Matters somewhat,Matters somewhat,Important,Important,Important,Important,Very important,Important,Very important,Important,Matters somewhat,Important,Very important,Matters somewhat,Important,Important,,Very often,Often,Often,Very often,Rarely,Very often,Very often,Often,Very often,Very often,Very often,Very often,,Matters somewhat,Matters somewhat,Matters somewhat,Matters somewhat,Important,Very important,Matters somewhat,Matters somewhat,Matters somewhat,Very important,Matters somewhat,Very important,Important,Matters somewhat,Matters somewhat,Very important,Important,Matters somewhat,Important,Very important,Important,,>50 (>1 pull request per week on average),Often,Often,Very often,Very often,Very often,Often,Very often,Very often,Very often,Often,Very often,Very often,Very often,Very often,Often,Very often,Very often,,Very often,Often,Rarely,Often,Often,Very often,Often,Very often,Often,Often,Often,,Industry,Less than one year,Software Engineering,None,Yes
